"datetime","campaign","channel","gender","age","country_code","count","theta_sid","theta_uid","hll_sid","hll_uid"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","FR","1","AQMDAAA6zJOTfEdjtbUoWA==","AQMDAAA6zJPEfOTQJcfpUw==","AgEHDAMIAQAn+Y4G","AgEHDAMIAQDWdSsJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","GB","2","AQMDAAA6zJM53ow8aTEjJw==","AQMDAAA6zJOVz8AQ9yZBEA==","AgEHDAMIAQBzvBkF","AgEHDAMIAQDlProF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","GH","2","AQMDAAA6zJOa+fw/hdtKEg==","AQMDAAA6zJMpn6uPMVauaw==","AgEHDAMIAQA08/kH","AgEHDAMIAQCSa1ML"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","IN","10","AgMDAAAazJMFAAAAAACAP1LT6lBvckkScEYPWPl75SUNH7k+0D0bPy6U4tx8kfpSZLfHtj2tf1M=","AgMDAAAazJMFAAAAAACAP5iqX5vRJ6cfiZ8Vc0CaFiDU7sTLhfc0KmZMSnZp6RIvb9EmvqPdjF8=","AgEHDAMIBQClptUNyW6PBeGMHggaPnINXCjFDQ==","AgEHDAMIBQCvm4oHAIuLBCH6TwfUcL0K2sx7DQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","IT","2","AQMDAAA6zJPgaEwGwx7wFQ==","AQMDAAA6zJMDs/GRqOjSXQ==","AgEHDAMIAQDB0ZgM","AgEHDAMIAQD2mD4H"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","JP","2","AQMDAAA6zJNw905XhzxndA==","AQMDAAA6zJNqRDjDA0ctSQ==","AgEHDAMIAQDh7p0G","AgEHDAMIAQA76mAJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","KZ","4","AQMDAAA6zJPiFJXxxoapKQ==","AQMDAAA6zJMZIWLhvZgDbw==","AgEHDAMIAQDEKSoL","AgEHDAMIAQCCY0AE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","NA","5","AQMDAAA6zJPZ1i5DIOJsRw==","AQMDAAA6zJMC0A9CqcQSbg==","AgEHDAMIAQCyrV0e","AgEHDAMIAQCBGHoE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","PK","5","AgMDAAAazJMCAAAAAACAP0wgPXL9sBUEnhYGoFVElUM=","AgMDAAAazJMCAAAAAACAPxvtYcGtoboeS5JaTQe8GCQ=","AgEHDAMIAgA8LQwMmUB6CA==","AgEHDAMIAgDcIsANeaZRBw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","RU","5","AgMDAAAazJMDAAAAAACAP9JBQdy3BMEBLjD3qbFpxSwluwpSER24ew==","AgMDAAAazJMDAAAAAACAPyLVPurifg0j9MM+NActKTBzZ0CgCJyuOg==","AgEHDAMIAwBdYO4HpYOCCEt2FQg=","AgEHDAMIAwCA7pgER3ZQBcIPegc="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","SY","2","AQMDAAA6zJPEQfSoTdv+XA==","AQMDAAA6zJM6ZPjXpTqHLw==","AgEHDAMIAQCIg+gF","AgEHDAMIAQAUlaoE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","TH","4","AQMDAAA6zJOqYWPrmdD4PQ==","AQMDAAA6zJOxGdsYmNy+PQ==","AgEHDAMIAQBVw8YG","AgEHDAMIAQApAy8J"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","m","61+","US","8","AgMDAAAazJMDAAAAAACAP1nghqGwKxcEsmWXe2ArhjMyax4nIuMWSA==","AgMDAAAazJMDAAAAAACAP1sVauX7Tok5ZN/PGVrkvkFhL1ViHiQOSQ==","AgEHDAMIAwBkyy4Ls8ANC2TWPAY=","AgEHDAMIAwBE7+kJ+vgqBbkHtAU="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","AU","1","AQMDAAA6zJO2m5W0pMxYfg==","AQMDAAA6zJPk0oN6INdibw==","AgEHDAMIAQBsNysJ","AgEHDAMIAQBjV/AE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","BE","2","AQMDAAA6zJPZcpGR2SNHLw==","AQMDAAA6zJNSzDVYSXU4Qw==","AgEHDAMIAQCz5SIT","AgEHDAMIAQBhVE4F"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","CA","5","AgMDAAAazJMCAAAAAACAP5QWgBYpjSUHErUjYmnDXwc=","AgMDAAAazJMCAAAAAACAPxMIIyWxyhgO4lYBPzgn72s=","AgEHDAMIAgAkakcQKS0ABQ==","AgEHDAMIAgB9aD8FNxiBBA=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","CI","1","AQMDAAA6zJPmDyHNXR/LCw==","AQMDAAA6zJOstcww86L+Yg==","AgEHDAMIAQDMH0IG","AgEHDAMIAQAgv2gE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","DE","2","AQMDAAA6zJOjLusLxX3tew==","AQMDAAA6zJNeUCrw324AFg==","AgEHDAMIAQBHXdYH","AgEHDAMIAQAhIw4E"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","ES","3","AgMDAAAazJMCAAAAAACAP5WCZaSKksksOseCmvb87zE=","AgMDAAAazJMCAAAAAACAPw5jlhLZzh4ydKYGKHBqqzg=","AgEHDAMIAgArBcsEdY4FBQ==","AgEHDAMIAgAeinsR6sRSBQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","GB","2","AQMDAAA6zJNW5saRfVmYFA==","AQMDAAA6zJN0LTwreUz6Wg==","AgEHDAMIAQCtzI0H","AgEHDAMIAQAu8HIY"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","IN","10","AgMDAAAazJMEAAAAAACAPwXRY3sUisIU0+taEs34jxq3vlwJlRm/SiAuRz8p905w","AgMDAAAazJMEAAAAAACAPybwCfJh9/cDT3izmPNlHkIS3vocDpMHRFTQm0Am8Ht8","AgEHDAMIBACn17Ugbn25FguixwZAXI4G","AgEHDAMIBAD33bwGsLBuBdRQLwfqyUIb"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","IQ","1","AQMDAAA6zJMeCaYG3S9pIg==","AQMDAAA6zJPU95813hftCg==","AgEHDAMIAQA8EkwN","AgEHDAMIAQClg+QI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","IT","3","AQMDAAA6zJPDyL0YWw43Nw==","AQMDAAA6zJOCube/ozMnFQ==","AgEHDAMIAQCHkXsJ","AgEHDAMIAQAM4H0E"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","KR","4","AQMDAAA6zJNfP1RwFZxHIw==","AQMDAAA6zJNYvHu3h0sQKQ==","AgEHDAMIAQC+fqgE","AgEHDAMIAQBY7lYI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","MY","4","AQMDAAA6zJN9oftPVrZ6YA==","AQMDAAA6zJPl8xll8pJCUA==","AgEHDAMIAQD6QvcL","AgEHDAMIAQBHDO0F"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","PH","1","AQMDAAA6zJOnZjJ0lmpCFQ==","AQMDAAA6zJPyO3A4D+v4fA==","AgEHDAMIAQBPzWQE","AgEHDAMIAQC9gbkG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","TH","1","AQMDAAA6zJN3frZ7stypJQ==","AQMDAAA6zJOJgeJbYlhAaQ==","AgEHDAMIAQDv/GwL","AgEHDAMIAQDgLjoE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","TR","1","AQMDAAA6zJNXlyddtLT2fw==","AQMDAAA6zJOFn+oVj3pMaw==","AgEHDAMIAQCvLk8G","AgEHDAMIAQD1Cl4F"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","US","11","AgMDAAAazJMEAAAAAACAPyxIpp1iIlYR6vOI8M8qZh84Jsb+VifNWF+xnLYiiAFd","AgMDAAAazJMEAAAAAACAP2JHJpcHysET86Iji1bOmRjUjBMwlQhvQA3kwJhfhONb","AgEHDAMIBABxTIwZv2I5CVmQTAfU5xEF","AgEHDAMIBAAhRHkFvWnmB2QOEQhqJusJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","18-25","ZA","1","AQMDAAA6zJP6kBFLE2qxUg==","AQMDAAA6zJM+OdYaLMMWbw==","AgEHDAMIAQD0ISMa","AgEHDAMIAQBZl48J"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","AR","3","AgMDAAAazJMCAAAAAACAP2sOuJPdN25GSmzPJcXXz1I=","AgMDAAAazJMCAAAAAACAP8rsIxaVPboddj+jGN1kwR8=","AgEHDAMIAgCU2J4P1xxwBw==","AgEHDAMIAgCBw80P6bUSBg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","AT","1","AQMDAAA6zJPtzhRWHhkMGw==","AQMDAAA6zJMukfHRE2VMBw==","AgEHDAMIAQDbnSkQ","AgEHDAMIAQC/QWAJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","AU","3","AQMDAAA6zJO++6glzdyWCw==","AQMDAAA6zJPuhcMOz+/Zaw==","AgEHDAMIAQB991EH","AgEHDAMIAQAWlpYR"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","BR","12","AgMDAAAazJMGAAAAAACAP16GGos5GFEMSuZKpKWcTB0bRhKCq8mcJc5xMRShIjMmkxhQsnJnTjqNt5F4VdQ1UQ==","AgMDAAAazJMGAAAAAACAP5hhqOip5GkOadEQMlbQCg+y7fDvYsLdFZgK7wiFjjM3r6FOVbyJSDw1J5cOEGmAbQ==","AgEHDAMIBgCd42IgNowkCBtvIwm8DDUOlcyVBCcxoBA=","AgEHDAMIBgDS7TYJNia0CKLT4gj312wFaOHLCRnMTAc="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","CD","1","AQMDAAA6zJOTYZec74ruRg==","AQMDAAA6zJMH6hlhmzYQNA==","AgEHDAMIAQAmwy4J","AgEHDAMIAQCwxiYH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","CN","3","AgMDAAAazJMDAAAAAACAP3Qokk6EUWIOCYf84bWRCiJx6PqKFziDVQ==","AgMDAAAazJMDAAAAAACAPwipiKUZAMgtNTpyBCBhUENjwR+kav+lWA==","AgEHDAMIAwDi0PUFEw75B+lQJAk=","AgEHDAMIAwBnCVUFjiuqCPF1Rww="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","CO","5","AgMDAAAazJMCAAAAAACAP5O9a3hcI80OG9Z6FhW6WRE=","AgMDAAAazJMCAAAAAACAP36AHK07Ur5pSrz6EQBIFmw=","AgEHDAMIAgAne9cIN6z1EA==","AgEHDAMIAgBpTr8JwKQ2Eg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","DE","28","AgMDAAAazJMHAAAAAACAP1Zlx0gmtR0FREzX49W5jAaxk4kr4PwIGrxO3WUheNVBexoLC1FRXUq5FuXhCtCNTWb3TRiV6Olb","AgMDAAAazJMHAAAAAACAP+u404Kx1FkVMY6mpG4lSihAzQMcExXjKcOJ5dx2tKM5qXM4l4C1L08IOa9gBgOnUBLVLj7ybmNz","AgEHDAMIBwDN7psEcy3KK3idugf2NBYSYycTD4iYrgusyo4J","AgEHDAMIBwB27FcIIqThC/DuQgejIUcK3pmYB6EH9gfNTscI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","DO","2","AQMDAAA6zJNIUvUDWuJ5dw==","AQMDAAA6zJM6FFv8JlGXdQ==","AgEHDAMIAQCRpOoH","AgEHDAMIAQBAbaYJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","EC","2","AQMDAAA6zJNKKrtSjJVpeQ==","AQMDAAA6zJPIr2Ycaz52Qg==","AgEHDAMIAQCUVHYF","AgEHDAMIAQAbcgIR"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","ES","11","AgMDAAAazJMFAAAAAACAP3uHg6f9W742FyzQK6gY60Bx5tVOXEqcSBX77cmn0yRXKLXmEowMeGU=","AgMDAAAazJMFAAAAAACAP6qPDUTvR/0odx4XqHgMBCz/cKyZLLX5Q0iGzWemsg1VuaNhaEjw7W8=","AgEHDAMIBQAr9tsPLligB/cOBwfizKsJUGrNCQ==","AgEHDAMIBQDIVyUKlcb/CbBZFAuOk/0E45ZACQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","ET","1","AQMDAAA6zJPyE99YCnmNEw==","AQMDAAA6zJNN8xERKqqFIA==","AgEHDAMIAQDkJ74F","AgEHDAMIAQC6N60H"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","FI","1","AQMDAAA6zJNlDdGJfTlPMQ==","AQMDAAA6zJOpE4r73Vwkew==","AgEHDAMIAQDKGqIL","AgEHDAMIAQD0rWQE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","GA","1","AQMDAAA6zJOQPvgh+1fvCA==","AQMDAAA6zJOuSvjfR6aPPA==","AgEHDAMIAQAgffAT","AgEHDAMIAQDOuzkH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","GB","9","AgMDAAAazJMDAAAAAACAP0E6JW1oCw80NqIFB6xCM0n0ebRuxk8tTg==","AgMDAAAazJMDAAAAAACAPysGArO5i9kZDmrBLuIpyTpP+Gej0uTbRA==","AgEHDAMIAwBtRAsK6PNoCYJ0SgY=","AgEHDAMIAwDjEFwRngAYBoR64Qg="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","GE","3","AQMDAAA6zJN/V6W4r3+LSg==","AQMDAAA6zJOFbLvb2HLvHQ==","AgEHDAMIAQD+rkoF","AgEHDAMIAQCw3AsL"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","ID","4","AQMDAAA6zJN2+RmPeDC7AA==","AQMDAAA6zJN5kNldHjqIQg==","AgEHDAMIAQDs8jMS","AgEHDAMIAQAhPg8F"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","IN","4","AQMDAAA6zJOGu+gHSQDBWA==","AQMDAAA6zJOTro1NZLbcKw==","AgEHDAMIAQANd9EL","AgEHDAMIAQAlWJkj"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","IT","14","AgMDAAAazJMGAAAAAACAP0OFUoPl0MIBIi7U+zB8IgURmiXV4q3QB2HFkpKuzNk4MPth/a7hekkHQ/IRwHOkfQ==","AgMDAAAazJMGAAAAAACAP74EIFjZNF0Zwu8TTKlPtyY2xHJ3fbXGKbNXB12Qf4Q7r8U5hZ0pBUMHMFAAkxl3Vw==","AgEHDAMIBgAjNEsGYfbDCg+G5BtEXKgLw4olCYYKpQY=","AgEHDAMIBgB5+QwX6QjFG7vlcAolh7sH39ExCqHhJg0="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","JP","14","AgMDAAAazJMFAAAAAACAP1WKjYNb2/8qTODV8Eo+uzsxJ9bEDv3JTSX7p+dnTYxfVoEwmFcV0Ww=","AgMDAAAazJMFAAAAAACAPwT/aZa99coOl67GE717lRN5g/FshX2QHGp2tX5TAzAlTzo13zKIbzM=","AgEHDAMIBQCZwKsRSvZPC2NOrAWtAmEIqhQbBw==","AgEHDAMIBQDqA9IIX35vBFnP4wTa+IoKjh5ZCA=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","KE","4","AQMDAAA6zJM7Kc/tbdXsDA==","AQMDAAA6zJMC1psucl/lGw==","AgEHDAMIAQB3Up4L","AgEHDAMIAQD8kCUF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","KZ","2","AgMDAAAazJMCAAAAAACAPzqDsEHt1zNrnmXhJycBN3k=","AgMDAAAazJMCAAAAAACAP9vAjwAtVkwCgIyQ3j+xVAk=","AgEHDAMIAgA8y8IPdAZhBw==","AgEHDAMIAgB50zkGXK5NDQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","MA","1","AQMDAAA6zJNyXgkbcHH4TA==","AQMDAAA6zJOnU/0Ue47nDQ==","AgEHDAMIAQDkvBIG","AgEHDAMIAQA7m/cE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","MX","6","AgMDAAAazJMDAAAAAACAP0qg9tem2Qk16VBbQ4mY13QY853yi5YUfw==","AgMDAAAazJMDAAAAAACAP5eUe+AE/GtH/QOaP0vvF14u0yIGcGwjZA==","AgEHDAMIAwDSobYGMeY7CZVA7Qs=","AgEHDAMIAwDPNDYLqy0NGVAqiAc="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","MY","1","AQMDAAA6zJOsGpc5ZARqHg==","AQMDAAA6zJP3Q4FviIFDAw==","AgEHDAMIAQBZNS4H","AgEHDAMIAQBzz9YP"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","NG","7","AgMDAAAazJMEAAAAAACAPy2IjUGLDvAf1jvGCFzeKDHmOwjjaJIGUGRyeeyaevJ9","AgMDAAAazJMEAAAAAACAP+9xHBntivwRPVH9Vwkcpi7EA9FG32T5RGYrswWX/INs","AgEHDAMIBABaEBsLyeTyCKx3jAnNdxAK","AgEHDAMIBAA88hoMAAhkCqq82gcKeocK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","NL","1","AQMDAAA6zJOAGjpOcwRRQw==","AQMDAAA6zJN6kZxY7JE9KA==","AgEHDAMIAQAANXQI","AgEHDAMIAQB5Bj8F"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","PA","2","AQMDAAA6zJN969f4PRlqQA==","AQMDAAA6zJP1U/eQ8fQFEA==","AgEHDAMIAQD71q8V","AgEHDAMIAQBTdgML"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","PH","5","AgMDAAAazJMCAAAAAACAP7adA8+Ku+IDdur+2AEdzXE=","AgMDAAAazJMCAAAAAACAPxv2SQuRLbEITE8+QJCphhg=","AgEHDAMIAgBtOwcK7NT9DQ==","AgEHDAMIAgCMNNMIUQSPCg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","PK","2","AQMDAAA6zJP8ycSFkpancg==","AQMDAAA6zJPngo1SvI0jTQ==","AgEHDAMIAQD4k4kP","AgEHDAMIAQAvXYgJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","PR","1","AQMDAAA6zJOH8L2pf75ANA==","AQMDAAA6zJMDylg/0xjdTg==","AgEHDAMIAQAO4XsP","AgEHDAMIAQCYo08Q"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","PT","1","AQMDAAA6zJNM0t+5xjQnPA==","AQMDAAA6zJOiTM63sMlpKg==","AgEHDAMIAQCYpL8H","AgEHDAMIAQCsmjYK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","RE","2","AQMDAAA6zJMXhbfXlxY9TA==","AQMDAAA6zJPoUS/js5s5Hg==","AgEHDAMIAQAvCm8L","AgEHDAMIAQDONz0E"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","RO","4","AQMDAAA6zJNhNlyaZQoXKA==","AQMDAAA6zJMtsgt2du6YBQ==","AgEHDAMIAQDCbLgI","AgEHDAMIAQD929AK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","RU","16","AgMDAAAazJMHAAAAAACAPwyvcMjrZGUHT1UfwX696BYPO0/k/wE1NBYNQ2aQoWRWl9PyBa//314SlN6grw/EaiGUPTtZTRhx","AgMDAAAazJMHAAAAAACAPydsMF1xDuoAS8BrJl/WgQIXZ8JzFkHLBNlZeq09edAP47/P4/mSaT7HxFXF09/bWE3+/IJaycZ6","AgEHDAMIBwAedp4EJSi9BS0ahggZXuEIn6o+Bi6n5QtCKHsO","AgEHDAMIBwCUnPcLYRD5BynjfA/OZCEIO477EmighQ2k4QgH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","SA","2","AQMDAAA6zJOdS86JgmToZA==","AQMDAAA6zJPDdCPbvO3EFw==","AgEHDAMIAQA7l5wH","AgEHDAMIAQBZaa8J"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","TH","1","AQMDAAA6zJMbCNbUiGPRLA==","AQMDAAA6zJMxBatZyuXWaw==","AgEHDAMIAQA3EKwJ","AgEHDAMIAQAyP80G"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","TN","4","AQMDAAA6zJP7x83v5Rytdg==","AQMDAAA6zJN9qy4rHqXHZw==","AgEHDAMIAQD3j5sX","AgEHDAMIAQAhhhUW"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","TR","2","AQMDAAA6zJPqBu/xqi69Gg==","AQMDAAA6zJM+aih2HGrqFA==","AgEHDAMIAQDUDd4L","AgEHDAMIAQBaGF8E"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","UA","1","AQMDAAA6zJMyk/h19akMSw==","AQMDAAA6zJO9ADD3kgePdQ==","AgEHDAMIAQBkJvEL","AgEHDAMIAQB1gywE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","UG","3","AQMDAAA6zJNKF3zAEJUxIg==","AQMDAAA6zJMH61B/6xG2SQ==","AgEHDAMIAQCULvgE","AgEHDAMIAQD4AM0M"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","US","27","AgMDAAAazJMMAAAAAACAP1hZbj7DppMKsK7iT1PybA6PjMBRWiyHJZ66PO0uPqAtiToTPvx89jpRP26n1y19SvqkgrgIH3NU2/wKFW3+9V9SE3+vBCrZcIxK1yZo8NZ63+Li6EihuH1p5MBzKsH9fg==","AgMDAAAazJMMAAAAAACAP2pNDPQ4TSAAuSJ4GhrP4Qa3hyXCU3rtFKyXK+7EQLkmt3+vdNBV/ia5nrK6i8duLtfisKoYouQuWEsk6Zw+TjeweNQXP7eYOYDbTvJ0Scc56LpBDWeGtkgFFkXRrRNzVA==","AwEHDAUIAAEMAAAA0siBB6N+3AqlJv4KYF3FD7Gy3AQSdSYI9UkFCbb5FQ4Zla4FPXV5Bh4ZgQe/xcUJ","AwEHDAUIAAEMAAAAxEj+C2XuywamIwkTR7bwB+hrhAcpkIMUKmlwGIwM+Qx26XAG1yQ/E1wWiwUe2DcG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","VE","2","AQMDAAA6zJNdYcg9GtZECg==","AQMDAAA6zJPAZUiL5ch2Lg==","AgEHDAMIAQC7wpAH","AgEHDAMIAQBRyOAH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","VN","3","AQMDAAA6zJMTRZuXv07UZQ==","AQMDAAA6zJNudEdJ5vHsFQ==","AgEHDAMIAQAmijYT","AgEHDAMIAQABzvkG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","26-35","ZA","1","AQMDAAA6zJNC2pkchFgvJw==","AQMDAAA6zJPJLSlSJsXxIg==","AgEHDAMIAQCFtDMJ","AgEHDAMIAQAMH80T"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","CG","3","AQMDAAA6zJOyIuFE5/+wZQ==","AQMDAAA6zJOFAxzqdeEzJw==","AgEHDAMIAQBlRcIF","AgEHDAMIAQACToIE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","DE","3","AgMDAAAazJMCAAAAAACAP00GwNxFD3JAKTM/Vwb4q30=","AgMDAAAazJMCAAAAAACAP1trY9NHGvga3uqjsBf+diE=","AgEHDAMIAgCbDIAFU2Z+Bg==","AgEHDAMIAgCORSQXKqhNCw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","ES","2","AgMDAAAazJMCAAAAAACAP+fujhPRgbBN7CcmN3tNdls=","AgMDAAAazJMCAAAAAACAP2IX8tioRbEvNBm/huBP6FM=","AgEHDAMIAgDYT0wGz90dDw==","AgEHDAMIAgCqOV4EZH78DA=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","FR","5","AgMDAAAazJMCAAAAAACAP2yy3HeK/qEnb/axzSHHMl0=","AgMDAAAazJMCAAAAAACAP1UIDnNKEg8zp4G3TLkIdmY=","AgEHDAMIAgDZZLkH3uxjBw==","AgEHDAMIAgBf3C4LIIoIBA=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","GB","2","AQMDAAA6zJMV/ZeEACLTOg==","AQMDAAA6zJOdJXqwFhYuQw==","AgEHDAMIAQAr+i8N","AgEHDAMIAQBYnsUG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","IT","4","AgMDAAAazJMCAAAAAACAP50+QhESrsMo3oVgoBzVk0w=","AgMDAAAazJMCAAAAAACAP29XPizHHcEqBPeGiK6J61Q=","AgEHDAMIAgC8C8EIO32EBg==","AgEHDAMIAgBDiUYIT4B3BQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","JP","3","AQMDAAA6zJNuiI150RG3VQ==","AQMDAAA6zJPadvInOqHfCg==","AgEHDAMIAQDcEBsL","AgEHDAMIAQCEEWgI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","MG","1","AQMDAAA6zJNRxVVQi3UafA==","AQMDAAA6zJP970uiJgMVPg==","AgEHDAMIAQCjiqsI","AgEHDAMIAQDDozsJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","MX","3","AgMDAAAazJMCAAAAAACAP8nXY8mbwddrFYoB7rf2GnU=","AgMDAAAazJMCAAAAAACAP62X3fCp6E40U8FjYOAWb0o=","AgEHDAMIAgAqFAMIkq/HBg==","AgEHDAMIAgAostYKhxCTDQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","MZ","4","AQMDAAA6zJNAOCQyDriMKw==","AQMDAAA6zJNjpmAOTjLBKw==","AgEHDAMIAQCBcEgQ","AgEHDAMIAQBl/9kE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","NG","9","AgMDAAAazJMCAAAAAACAP8sqCHfoM+FKCqMEzjuOSmg=","AgMDAAAazJMCAAAAAACAPzV7jZGyv0EKNTdxr2A72CQ=","AgEHDAMIAgAURgkIl1UQBg==","AgEHDAMIAgAYcUoE3hdwBw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","PH","3","AQMDAAA6zJOyl1GtlkBQGw==","AQMDAAA6zJMDdlprDqzAew==","AgEHDAMIAQBlL6MK","AgEHDAMIAQC7CeIG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","paid search","w","36-50","PK","6","AQMDAAA6zJN0hkAVWQX5AQ==","AQMDAAA6zJMQEDdyGPtqfA==","AgEHDAMIAQDpDIEG","AgEHDAMIAQA5N1YG"
